32.497882843	31.8998336792	31.03565979	30.0047492981	29.1159439087	28.3926410675	27.77110672	27.3002204895	26.9533576965	26.7260398865	26.5849208832	26.3600177765	26.1349906921	26.0050544739	25.996963501	26.1047439575	26.2942790985	26.5271205902	26.6541843414	26.7911052704	26.810634613	26.8710021973	26.945514679	26.9831161499	27.0219631195	27.0781974792	27.1159439087	27.1537246704	27.314743042	27.5929260254	27.9184875488	28.1123809814	28.1163043976	28.0229911804	27.9022674561	27.7840442657	27.7172355652	27.7645072937	27.8815097809	28.0973396301	28.34034729	28.6260223389	28.9365653992	28.98179245	28.791677475	28.5614013672	28.380947113	28.2382488251	28.1204566956	28.1159000397	28.1948471069	28.3431091309	28.5654792786	28.7737178802	28.9698753357	29.0496559143	29.0461826324	28.9867553711	28.8962402344	28.7183170319	28.550699234	28.4194774628	28.3055267334	28.2710933685	28.3150405884	28.5261497498	28.8223819733	29.3533725739	29.8837566376	30.9091529846	31.8116836548	32.3561782837
37.082157135	36.9060821533	37.0140571594	36.2797431946	34.7191390991	32.7403678894	31.1025276184	29.6421604156	28.5877761841	27.8689193726	27.53373909	27.2370243073	26.9315242767	26.6284408569	26.4308376312	26.3258132935	26.3034934998	26.3876266479	26.4794158936	26.5570106506	26.66680336	26.7509498596	26.8290996552	26.8497848511	26.8500099182	26.8141727448	26.7855434418	26.7123908997	26.6727218628	26.6360359192	26.6386032104	26.6865844727	26.7560005188	26.8404941559	26.9628124237	27.1105651855	27.3059635162	27.535358429	27.8460426331	28.1344623566	28.346736908	28.3887329102	28.2661705017	27.9977378845	27.6279983521	27.2223262787	26.8656692505	26.5889377594	26.4369888306	26.3312683105	26.376531601	26.4513225555	26.549451828	26.6411972046	26.6864395142	26.6718463898	26.6293487549	26.6834144592	26.872385025	27.2461853027	27.7630023956	28.480348587	29.3087596893	30.1894035339	31.1797733307	32.4543762207	34.1655731201	35.7724914551	37.1754455566	38.1222801208	37.5654144287	37.1975135803
35.8412971497	36.041847229	36.825214386	37.0893554688	36.3460998535	34.7854385376	33.0277290344	31.343996048	29.9260234833	28.820608139	28.0266685486	27.3512439728	26.6971187592	26.2521934509	25.9521331787	25.8164787292	25.819070816	25.9682064056	26.0975494385	26.1712608337	26.2270927429	26.2363891602	26.2841644287	26.3381462097	26.3793849945	26.4146156311	26.4221744537	26.4056606293	26.4202404022	26.4847545624	26.5906982422	26.7087020874	26.7806777954	26.8166942596	26.8541164398	27.0110244751	27.373216629	27.7301597595	28.0724258423	28.3119754791	28.4162158966	28.3653278351	28.1498184204	27.7765007019	27.3602523804	26.9919319153	26.6973400116	26.4497280121	26.2858295441	26.2071914673	26.2605056763	26.3185386658	26.4779262543	26.5929393768	26.6558876038	26.539888382	26.3807582855	26.3270263672	26.4159889221	26.6640319824	27.0981788635	27.71575737	28.456451416	29.3282718658	30.4537010193	31.8903560638	33.583530426	35.2051467896	36.2365989685	36.7893028259	36.3306846619	35.8915634155
34.6635894775	35.6612968445	37.1065940857	37.7974052429	36.9848632812	35.3091773987	33.4198760986	31.6127033234	30.2946643829	29.3008136749	28.5389137268	27.9081039429	27.381734848	27.0367469788	26.8154430389	26.6754379272	26.6806373596	26.7989234924	26.9046325684	26.9407558441	27.0113296509	27.0383110046	27.0842666626	27.0579376221	26.9751338959	26.8706493378	26.8483505249	26.820690155	26.8605690002	26.9741783142	27.0786018372	27.117433548	27.0911006927	27.0562171936	27.0851135254	27.2583789825	27.5924777985	27.9013786316	28.2598323822	28.5279045105	28.6374568939	28.5860996246	28.3895225525	28.132982254	27.8619270325	27.5869560242	27.3039665222	27.0768146515	26.9198913574	26.8427257538	26.8513088226	26.8223781586	26.8181324005	26.7925434113	26.8071537018	26.8320541382	26.9542503357	27.2178878784	27.6229686737	28.0161437988	28.410741806	28.5085697174	28.5778427124	28.7010650635	29.1058158875	29.7363567352	30.6780548096	31.6217727661	32.237613678	33.079914093	33.5198249817	33.9493904114
35.6381568909	35.4050140381	35.6817321777	35.7224998474	34.9848632812	33.7822380066	32.3105049133	30.7916069031	29.5052623749	28.5073661804	27.8662662506	27.3267669678	26.8322525024	26.4975261688	26.2112083435	26.0606002808	26.0278129578	26.1054611206	26.2326259613	26.2909507751	26.3767776489	26.3819408417	26.397605896	26.4127368927	26.4659671783	26.5302658081	26.6093463898	26.6555309296	26.6937599182	26.7485847473	26.8027915955	26.7809123993	26.7324752808	26.692363739	26.7292175293	26.8538589478	27.1019287109	27.4241905212	27.864528656	28.3065319061	28.6590232849	28.7980308533	28.6965065002	28.3470458984	27.9337806702	27.5276069641	27.1762294769	26.8519992828	26.5905857086	26.367931366	26.2853717804	26.2346458435	26.2806854248	26.2168598175	26.2631797791	26.2142524719	26.1424102783	26.1090106964	26.2016105652	26.4352970123	26.8426418304	27.467546463	28.2544689178	29.0911903381	30.0573329926	31.2924098969	32.9328308105	34.8129959106	36.2325363159	37.3095016479	36.9135704041	36.1510238647
35.6789398193	35.0462265015	34.9443244934	34.3830413818	33.3911933899	32.3530349731	31.0463047028	29.8288059235	28.8194770813	28.085067749	27.6302547455	27.3235778809	26.9584121704	26.7169589996	26.5322475433	26.4307689667	26.3876266479	26.4523696899	26.5102748871	26.5935821533	26.6856937408	26.7326374054	26.7579193115	26.7797298431	26.8363456726	26.8790645599	26.912021637	26.9786491394	26.9842071533	27.0342731476	27.093914032	27.150270462	27.1816101074	27.1876907349	27.1873207092	27.2781982422	27.5468330383	27.8729515076	28.2662811279	28.5832958221	28.7341423035	28.7316207886	28.5555648804	28.271648407	27.9253978729	27.5859947205	27.3174362183	27.0948143005	26.9181098938	26.7880363464	26.7598438263	26.7628116608	26.8667888641	26.852973938	26.8417243958	26.7186069489	26.5856552124	26.5462322235	26.6685829163	27.0158653259	27.5957584381	28.3593330383	29.0840530396	29.7737407684	30.6956005096	31.8973178864	33.4769973755	35.2832336426	36.8559074402	38.5809936523	37.8895797729	36.5339126587
34.5983581543	34.7026824951	34.0979766846	32.7885360718	30.9646015167	29.4884300232	28.4043140411	27.6126270294	27.1387176514	26.7213973999	26.4519481659	26.1875	25.9885902405	25.8269138336	25.7467861176	25.7135810852	25.7616252899	25.8746891022	26.0401725769	26.1339645386	26.1949081421	26.244228363	26.3119220734	26.3431358337	26.4586296082	26.6371078491	26.8231010437	26.9534778595	27.0827007294	27.1505012512	27.2024307251	27.2586860657	27.3052177429	27.3442420959	27.4441375732	27.5311870575	27.7361297607	27.9573326111	28.3056049347	28.6687698364	28.974445343	29.1463737488	29.1627464294	29.0272140503	28.8167095184	28.6020736694	28.3624744415	28.1237697601	27.921005249	27.7883930206	27.7765045166	27.8842735291	28.0243530273	28.1283721924	28.1489543915	28.0309028625	27.9192047119	27.7994194031	27.7029590607	27.6737613678	27.7409572601	27.7950706482	27.8696994781	27.9829120636	28.1814079285	28.514415741	28.9213199615	29.7203998566	30.5087871552	31.7102432251	32.6173439026	33.737361908
31.0522994995	30.7109489441	30.4312877655	30.1187400818	29.8550415039	29.339302063	28.7767753601	28.140296936	27.6650123596	27.3380870819	27.2840499878	27.2362995148	27.190656662	27.2241859436	27.0510673523	26.8047485352	26.6199378967	26.5587520599	26.6060752869	26.6388473511	26.7156887054	26.8163146973	26.8958759308	26.8953857422	26.8742256165	26.941783905	27.1308250427	27.3838615417	27.695022583	28.0083179474	28.284488678	28.4770736694	28.5666236877	28.5659790039	28.4930706024	28.3642234802	28.2321910858	28.1750259399	28.1908531189	28.2630882263	28.3246154785	28.3816699982	28.407749176	28.4214820862	28.4190921783	28.4170627594	28.3815002441	28.3023834229	28.2373600006	28.1979751587	28.2732601166	28.3233947754	28.4276180267	28.5264987946	28.5712985992	28.5367965698	28.3929843903	28.1859607697	28.0263290405	27.9030342102	27.7772312164	27.677532196	27.5498199463	27.5301399231	27.595041275	27.8576011658	28.2781391144	28.9912586212	29.5765266418	30.2943344116	30.6978492737	30.9349250793
30.4620914459	30.1423988342	30.1268386841	29.987859726	29.8006439209	29.4955043793	29.1735801697	28.575963974	28.0503292084	27.6873550415	27.473274231	27.3574466705	27.2909526825	27.1970348358	27.1212768555	27.0369949341	26.8907909393	26.7721748352	26.658449173	26.5506343842	26.5653152466	26.6112747192	26.7269134521	26.8040447235	26.9538898468	27.1205635071	27.3375988007	27.5327835083	27.7843894958	27.9397106171	28.0961513519	28.2241325378	28.2648010254	28.2730979919	28.2968978882	28.2610778809	28.1416053772	28.0660533905	28.094745636	28.159658432	28.2651863098	28.3975448608	28.4078178406	28.36967659	28.3242874146	28.3783226013	28.5203590393	28.7263069153	28.924331665	29.1049289703	29.260061264	29.2569770813	29.2181377411	29.1918678284	29.0541915894	28.8393993378	28.5480861664	28.2112236023	27.931060791	27.7435150146	27.5164299011	27.4169311523	27.3593025208	27.3887443542	27.5075626373	27.7876625061	28.1525688171	28.6054725647	29.0693893433	29.7271766663	30.3119239807	30.5151901245
29.2175254822	28.9202346802	28.5528030396	27.9979343414	27.5364303589	27.1598262787	26.8351764679	26.6767730713	26.5495586395	26.4870643616	26.4625701904	26.4030246735	26.3798313141	26.3637504578	26.465719223	26.537776947	26.6842365265	26.8336639404	26.9572906494	27.0506324768	27.1655273438	27.3906784058	27.6311016083	27.7658691406	27.8683948517	27.9298686981	28.0133457184	28.1181755066	28.3648757935	28.7372703552	29.134475708	29.3870277405	29.3890037537	29.213388443	28.9625968933	28.6766929626	28.3990001678	28.2235527039	28.1070156097	28.0936908722	28.2610149384	28.5748825073	28.9035072327	29.0176887512	29.0432662964	29.108039856	29.1995697021	29.3027038574	29.4462394714	29.5716838837	29.6363792419	29.6020526886	29.4687538147	29.323884964	29.1287021637	28.9966106415	28.9038448334	28.8183937073	28.6485099792	28.4258155823	28.1730575562	27.9516239166	27.7908477783	27.803937912	27.6978206635	27.7444381714	27.7085475922	27.8343410492	28.1245651245	28.470790863	28.7838096619	29.0682983398
34.6758041382	36.0634880066	35.2807044983	33.0653343201	31.1268959045	29.799823761	28.841085434	28.3112831116	27.9212856293	27.5766830444	27.3067092896	27.012845993	26.7641792297	26.5242767334	26.3432044983	26.2285652161	26.2611160278	26.4203929901	26.5741119385	26.6477489471	26.7023773193	26.6925582886	26.7046451569	26.7367839813	26.7920417786	26.8774833679	26.9412631989	26.9998283386	27.0085105896	27.0043525696	26.971786499	26.9411048889	26.9388084412	27.0203952789	27.1916770935	27.4135036469	27.6465568542	27.8090667725	27.9550952911	28.008184433	28.0431594849	28.0655059814	28.1228523254	28.1932239532	28.2473182678	28.2742195129	28.3169765472	28.4579315186	28.7610206604	29.2124328613	29.6709346771	30.0421733856	30.2515258789	30.1064186096	29.7376098633	29.2847137451	28.7428970337	28.2941169739	27.9498310089	27.7569694519	27.6359729767	27.5672302246	27.3965148926	27.1900062561	27.0927600861	27.1348209381	27.4294071198	27.9500484467	28.4957275391	29.568031311	30.807926178	32.570098877
30.0467967987	30.6381378174	31.2896766663	31.5293807983	30.9497909546	29.9400615692	28.8678951263	27.9273605347	27.2675590515	26.7878246307	26.4568405151	26.2294387817	26.0866203308	26.0391139984	25.9790706635	25.9394054413	25.9654579163	25.9712028503	26.0131378174	25.9918174744	26.0316181183	26.0880756378	26.1979675293	26.2862663269	26.3600273132	26.4342288971	26.507144928	26.5262622833	26.5045051575	26.5743789673	26.6391925812	26.7430381775	26.8372173309	26.9446907043	27.0481185913	27.1837596893	27.4084358215	27.6023635864	27.8403511047	28.0109825134	28.1587047577	28.2295150757	28.2192497253	28.1288433075	28.0113945007	27.9703922272	28.0397758484	28.2262592316	28.4999198914	28.8554096222	29.2375164032	29.6349563599	29.9440670013	30.0018730164	29.7036056519	29.1903858185	28.6297016144	28.1095275879	27.7046298981	27.4211902618	27.1949214935	27.1205596924	27.0769691467	27.1818065643	27.2089176178	27.2482852936	27.3719425201	27.6615257263	28.00116539	28.4625606537	28.8503570557	29.3939495087
30.8612804413	31.3246326447	31.9330596924	32.0445480347	31.5481758118	30.7488059998	29.78074646	28.7293148041	27.8585205078	27.2722969055	26.8625240326	26.6364898682	26.5734443665	26.4969921112	26.4683456421	26.4372024536	26.4027900696	26.313211441	26.3841609955	26.3152084351	26.3894042969	26.4196968079	26.545124054	26.6253452301	26.6974372864	26.7721710205	26.9050369263	27.0006599426	27.2010765076	27.3736495972	27.4386978149	27.4134731293	27.4768447876	27.6312637329	27.8429336548	28.0843315125	28.3536376953	28.4717540741	28.698797226	28.7351322174	28.7283554077	28.699836731	28.4966259003	28.164894104	27.8408813477	27.5966053009	27.4783744812	27.4808769226	27.5472736359	27.6452159882	27.7645530701	27.7676792145	27.8045082092	27.8064823151	27.7409133911	27.6656246185	27.5323257446	27.4285202026	27.3465366364	27.2970600128	27.29388237	27.3625717163	27.3738498688	27.4203891754	27.5016555786	27.692653656	28.0269527435	28.4285812378	29.0780105591	29.6368312836	30.0029735565	30.3621177673
29.2090911865	29.3442516327	29.274181366	28.8435821533	28.1396522522	27.4193840027	26.9344863892	26.5027046204	26.2597103119	25.9864349365	25.7890510559	25.665348053	25.5721683502	25.5315494537	25.5453987122	25.634431839	25.7104454041	25.7569580078	25.8491611481	25.9513454437	26.0919475555	26.2543392181	26.4912204742	26.784154892	27.1331520081	27.5219421387	27.9283885956	28.3544158936	28.665430069	28.8345832825	28.8533878326	28.7511978149	28.6158676147	28.504234314	28.3767738342	28.3080978394	28.2297801971	28.1619243622	28.1215248108	28.1015663147	28.0837631226	28.0908737183	28.0135059357	27.9384765625	27.8354549408	27.7451725006	27.6920700073	27.674905777	27.6475830078	27.6400871277	27.6828041077	27.7609672546	27.9443702698	28.1065292358	28.1179981232	28.0551567078	27.997379303	27.8994922638	27.8102855682	27.6783447266	27.5967559814	27.4982738495	27.395898819	27.2851657867	27.269821167	27.2443847656	27.3363456726	27.5104866028	27.6032657623	27.8533401489	28.3013572693	28.7826042175
31.5545043945	31.6419219971	31.5754909515	31.3033504486	30.6732769012	29.9513034821	29.2947864532	28.2371635437	27.4029827118	26.8781509399	26.5726566315	26.3574142456	26.239812851	26.1442337036	26.0504302979	25.9645233154	25.9733028412	26.0610675812	26.1080284119	26.1633205414	26.1432819366	26.1540813446	26.192401886	26.188659668	26.214756012	26.2813796997	26.3952846527	26.5135688782	26.6919803619	26.8651599884	27.0389328003	27.1429233551	27.1295509338	27.1492862701	27.210735321	27.3999137878	27.7707366943	28.0468063354	28.3764190674	28.6102371216	28.7172279358	28.6480236053	28.4288825989	28.0694046021	27.745803833	27.5577068329	27.4662570953	27.4208812714	27.4106445312	27.4707641602	27.4986076355	27.5165901184	27.5784282684	27.6840019226	27.6946525574	27.6629486084	27.5873832703	27.5124168396	27.4209766388	27.3686504364	27.3550949097	27.3281021118	27.3405284882	27.4983444214	27.8039894104	28.175491333	28.7019443512	29.2539176941	29.7951126099	30.5802745819	31.0366153717	31.3425559998
33.2135238647	33.846572876	33.7702255249	32.6207084656	31.0634841919	29.574131012	28.4895935059	27.7732849121	27.2208137512	26.7681884766	26.4966087341	26.2773017883	26.0771331787	26.0126190186	25.978307724	25.9170532227	25.9193325043	26.0033569336	26.0004043579	25.9784030914	26.0102558136	26.033996582	26.1046066284	26.2019062042	26.3167076111	26.4538154602	26.5479755402	26.6986179352	26.8017559052	26.7946643829	26.8069763184	26.8664264679	26.9119167328	26.9850749969	27.1342430115	27.3369693756	27.6632862091	27.9484653473	28.2700824738	28.5076446533	28.6233139038	28.6037807465	28.5170669556	28.3946228027	28.2565498352	28.0625076294	27.886341095	27.7412128448	27.6687965393	27.6950187683	27.6753730774	27.6384067535	27.5150032043	27.4001693726	27.2801780701	27.1809539795	27.150850296	27.2516345978	27.4313735962	27.4894485474	27.5370121002	27.5458507538	27.4958381653	27.4256973267	27.4657821655	27.6035289764	27.7956733704	28.0283508301	28.6250038147	29.4536895752	30.5099525452	31.8850345612
34.2847747803	32.9254455566	31.4169502258	30.0090999603	28.8683280945	27.9909877777	27.3979797363	27.0233879089	26.814535141	26.6295318604	26.4759464264	26.4147453308	26.3467330933	26.2147254944	26.0733261108	26.0596694946	26.0313816071	26.093454361	26.1577587128	26.2138938904	26.2801437378	26.3219852448	26.4034252167	26.5093631744	26.6349411011	26.8549079895	26.9408569336	26.9993305206	26.9747123718	26.894744873	26.7412281036	26.6434440613	26.711359024	26.90483284	27.1845836639	27.5113334656	27.9167137146	28.151266098	28.3783607483	28.5823802948	28.6523666382	28.5719203949	28.390329361	28.1446075439	27.940612793	27.7238101959	27.4864616394	27.2611503601	27.1366519928	27.0419578552	27.0256710052	27.0490055084	27.1415424347	27.319185257	27.5019264221	27.6079978943	27.6031913757	27.6243553162	27.6709022522	27.7458114624	27.7968997955	27.7811279297	27.7870330811	27.8019866943	27.9199523926	28.1744995117	28.6615409851	29.3235473633	30.2883758545	31.669254303	33.1595497131	34.3910064697
32.8795623779	31.8610229492	30.5963096619	29.3230323792	28.2208900452	27.4302711487	26.9454650879	26.5800666809	26.4105453491	26.2728652954	26.2066669464	26.1468296051	26.0334587097	25.9120845795	25.7833976746	25.7276058197	25.7744579315	25.8918933868	26.0774421692	26.1499958038	26.132232666	26.0822296143	26.0131435394	25.9931583405	26.0457038879	26.2001457214	26.4098529816	26.611328125	26.8217849731	26.7694396973	26.634552002	26.5008926392	26.4711170197	26.5654659271	26.8283843994	27.185256958	27.5730228424	27.853433609	28.0758171082	28.3054122925	28.5005226135	28.5954322815	28.5438270569	28.3238601685	28.0774002075	27.7984333038	27.4981803894	27.2290039062	26.9759082794	26.8350315094	26.8115653992	26.8974533081	27.1122074127	27.3785095215	27.6012973785	27.6945972443	27.7628917694	27.8082466125	27.8173942566	27.8356552124	27.8920555115	27.9364280701	27.951789856	27.9502468109	27.9325847626	28.0171298981	28.2023963928	28.7014102936	29.4366607666	30.5652389526	31.8130092621	32.8371772766
